Name,RBICS_id,Entity_Type,RBICS_Level
Shipping Infrastructure and Services (Ports),401510101535,RBICS_IG,6
"Showcase, Partition, Shelving and Locker Makers",502015201520,RBICS_IG,6
Silver Ore Mining,451525202520,RBICS_IG,6
Skilled Nursing Facility (Nursing Home),3515152025,RBICS_IG,5
Skin Care Products,50202045,RBICS_IG,4
Small Appliances and Accessories Manufacturing,50201015,RBICS_IG,4
Small Arms and Security Manufacturing,4010101515,RBICS_IG,5
Smart Grid Technology and Smart Meter Products,401015201525,RBICS_IG,6
Smart Phone Manufacturing,5515154530,RBICS_IG,5
Snack Foods Production,501515153530,RBICS_IG,6
"Snack, Coffee and Juice Shops",151010251545,RBICS_IG,6
"Soaps, Detergents and Biocides Manufacturing",4510202515,RBICS_IG,5
Soft Drink Manufacturing,501515102040,RBICS_IG,6
Software,552015,RBICS_IG,3
Software Design and Engineering Consulting,5520202530,RBICS_IG,5
Software Development Software,552015102520,RBICS_IG,6
Software Distributors,55153020,RBICS_IG,4
Software and Consulting,5520,RBICS_IG,2
Soil Remediation,1010253025,RBICS_IG,5
Solid Waste Recycling Equipment Manufacturing,401020151540,RBICS_IG,6
South Africa Gold Ore Mining,451525202030,RBICS_IG,6
South United States Savings Institutions,301020151515,RBICS_IG,6
Southeast Asia Gold Ore Mining,451525201530,RBICS_IG,6
Soybean Farming,501510153535,RBICS_IG,6
Space and Missile Equipment Manufacturing,401010101515,RBICS_IG,6
Specialized Ambulatory and Outpatient Patient Care,3515153030,RBICS_IG,5
Specialized Clinical Laboratories,351515151015,RBICS_IG,6
Specialized Design and Engineering Software,5520151025,RBICS_IG,5
Specialized Medical Devices,35202015,RBICS_IG,4
Specialized Patient Care,351515303010,RBICS_IG,6
Specialized Semiconductors,55102040,RBICS_IG,4
Specialty Analog and Mixed Signal Semiconductors,5510201030,RBICS_IG,5
Specialty Contractors,4015251020,RBICS_IG,5
Specialty Finance,303010,RBICS_IG,3
Specialty Finance and Services,3030,RBICS_IG,2
Specialty Metal Ore Mining,4515251020,RBICS_IG,5
Specialty and Performance Chemicals,451020,RBICS_IG,3
Specialty/Performance Fibers and Polymer Products,45102035,RBICS_IG,4
Spectator Sports and Performing Arts,1510101530,RBICS_IG,5
Spices and Extracts Manufacturing,501515153035,RBICS_IG,6
Spirits Stores,501010101015,RBICS_IG,6
Sporting Goods Stores,202515151520,RBICS_IG,6
Sporting and Athletic Goods,20101520,RBICS_IG,4
Sports Teams and Sports Entertainment,151010153025,RBICS_IG,6
Staffing Services,101015101040,RBICS_IG,6
Stamping and Forging Shops,4515101040,RBICS_IG,5
Steel Mixed Mill Types and Products Manufacturing,451510151510,RBICS_IG,6
Stock Borrowing and Lending Services,302010251530,RBICS_IG,6
Strategic and Operational Consulting Services,101015152035,RBICS_IG,6
Structural Support Component Manufacturing,451535101030,RBICS_IG,6
Sub-Saharan Fossil Fuel Exploration/Production,2510152035,RBICS_IG,5
Sugar and Sweetener Production,501515153535,RBICS_IG,6
Sugarcane Farming,501510153025,RBICS_IG,6
Sunglasses and Prescription Frames Production,201010101020,RBICS_IG,6
Supermarkets,5010102020,RBICS_IG,5
Supplemental Health Insurance,3015101515,RBICS_IG,5
Supply Chain ERP Software,552015153030,RBICS_IG,6
Support Activities for Oil and Gas Operations,251020,RBICS_IG,3
Surety Bonds Commercial Insurance,301510201055,RBICS_IG,6
Surgical Biopharmaceuticals,35101520,RBICS_IG,4
Surgical Devices,3520151020,RBICS_IG,5
Surgical Robotic Systems,352015102020,RBICS_IG,6
Sweets and Snacks Production,5015151535,RBICS_IG,5
Swimming Pool and Spa Products,2010151040,RBICS_IG,5
Synthetic Rubber Resins/Materials Manufacturing,451020351025,RBICS_IG,6
System-Specific Biopharmaceuticals,351020,RBICS_IG,3
System-Specific General Medical Devices,35201510,RBICS_IG,4
System-Specific Specialized Medical Devices,3520201515,RBICS_IG,5
Tandem Interconnection Services,601010301025,RBICS_IG,6
Tax Preparation Services,101015201025,RBICS_IG,6
"Team, Individual and Other Sports Manufacturing",2010152030,RBICS_IG,5
Technology,55,RBICS_IG,1
Technology Consulting Services,552020,RBICS_IG,3
Technology Equipment Support and Installation,101020101520,RBICS_IG,6
Telecommunications,60,RBICS_IG,1
Telecommunications Carrier Services,60101030,RBICS_IG,4
Telecommunications Construction,401525101030,RBICS_IG,6
Telecommunications Customer Relationship Software,601010351020,RBICS_IG,6
Telecommunications Industry Software,60101035,RBICS_IG,4
Telecommunications Industry Software and Services,60101040,RBICS_IG,4
Telecommunications Operations Support Software,601010351025,RBICS_IG,6
Television Cable and Broadcast Networks,1515101515,RBICS_IG,5
Television Equipment Manufacturing,5515252525,RBICS_IG,5
Television Production,151510152025,RBICS_IG,6
Television Stations,151510101020,RBICS_IG,6
Television and Video Equipment Manufacturing,551510251025,RBICS_IG,6
"Television, Film and Video",151510152030,RBICS_IG,6
Test and Measurement Communications Equipment,5515104520,RBICS_IG,5
Test and Measurement Equipment,55151045,RBICS_IG,4
"Test, Measurement and Metrology Equipment Makers",551030102020,RBICS_IG,6
Textile Furnishing Manufacturing,502015201525,RBICS_IG,6
Textile Products,45202010,RBICS_IG,4
Textiles Distribution,401520151515,RBICS_IG,6
Thermal and Chemical Processing Machinery Makers,401020152525,RBICS_IG,6
Tire Manufacturing,202010102015,RBICS_IG,6
Titanium Sponges and Structural Shape Products,451510203525,RBICS_IG,6
Title Commercial Insurance,301510201060,RBICS_IG,6
Tobacco Product Retail,5010102530,RBICS_IG,5
Tobacco Production,501520,RBICS_IG,3
Toll Road Operators,401510201535,RBICS_IG,6
Tools and Outdoor Care Building Hand Tool Products,4010203525,RBICS_IG,5
Tools and Outdoor Care Equipment,40102035,RBICS_IG,4
Touchscreen Panels Display Equipment,5515203025,RBICS_IG,5
Tour Operators,1510103015,RBICS_IG,5
Toxicology Biopharmaceuticals,35101525,RBICS_IG,4
"Toy, Game, Hobby and Musical Instrument Products",2010151035,RBICS_IG,5
"Toys, Games and Collectibles Retail",202515151525,RBICS_IG,6
Trade Execution Services,302010251040,RBICS_IG,6
Trading Software,303015101035,RBICS_IG,6
Traditional Investment Products,3020101030,RBICS_IG,5
Traditional Vehicle Batteries Manufacturing,401015101555,RBICS_IG,6
Traffic Safety and Management Equipment Products,4010251040,RBICS_IG,5
Transdermal Delivery Devices,3520101520,RBICS_IG,5
Transfusion Medicine Devices,352020151035,RBICS_IG,6
Transplantation Biopharmaceuticals,35101530,RBICS_IG,4
Transportation Construction,401525101035,RBICS_IG,6
Transportation Equipment Manufacturing,401025,RBICS_IG,3
Transportation Industry Software,401510151015,RBICS_IG,6
Travel Agencies,1510103020,RBICS_IG,5
Travel Arrangement and Reservation Services,15101030,RBICS_IG,4
Travel Publishers,1510103025,RBICS_IG,5
Treatment Devices,352015101520,RBICS_IG,6
"Truck, Trailer and Recreational Vehicle Rental",201510201020,RBICS_IG,6
Tungsten Ore Mining,451525101045,RBICS_IG,6
Turnkey Assembly Manufacturing Services,5510151025,RBICS_IG,5
Type 1 Diabetes Biopharmaceuticals,351020251010,RBICS_IG,6
Type 2 Diabetes Biopharmaceuticals,351020251015,RBICS_IG,6
US Fossil Fuel Wholesale Power,651010351510,RBICS_IG,6
US Investment Banking and Corporate Finance,302010151020,RBICS_IG,6
US Mixed Traditional Fuel Wholesale Power,651010351515,RBICS_IG,6
US Mixed Wholesale Power,651010351015,RBICS_IG,6
US Natural Gas Pipeline and Storage,251515101515,RBICS_IG,6
US Other and Mixed Wholesale Power,6510103510,RBICS_IG,5
US Rockies Fossil Fuel Exploration/Production,251015101525,RBICS_IG,6
US Southern Fossil Fuel Exploration/Production,2510151020,RBICS_IG,5
US TV Cable and Broadcast Networks,151510151510,RBICS_IG,6
US Territories and Puerto Rico Commercial Banks,301020101015,RBICS_IG,6
US Traditional Fuel Wholesale Power,6510103515,RBICS_IG,5
US Voice Over IP Telephony (VoIP) Services,601015153025,RBICS_IG,6
US West South Central Electric Utilities,651010102030,RBICS_IG,6
US and Canada CNG and LNG Distributors,251510101015,RBICS_IG,6
US and Canada Crude Oil Liquid Pipeline/Storage,251515201035,RBICS_IG,6
US and Canada Natural Gas Pipeline and Storage,2515151015,RBICS_IG,5
US and Canada Petroleum Storage and Transport,251510102515,RBICS_IG,6
US and Canada Propane and LPG Mktg. and Dist.,251510103015,RBICS_IG,6
United States Air Passenger Service Providers,4015301030,RBICS_IG,5
United States Banks,301020,RBICS_IG,3
United States Biomass Wholesale Power,651010351020,RBICS_IG,6
United States Class I Railroad Transportation,401510201025,RBICS_IG,6
United States Coal Mining,251010101015,RBICS_IG,6
United States Commercial Banks,30102010,RBICS_IG,4
United States Decentralized Wholesale Power,651010351025,RBICS_IG,6
United States Department Stores,5010151025,RBICS_IG,5
United States East Savings Institutions,3010201510,RBICS_IG,5
United States East South Central Commercial Banks,301020101515,RBICS_IG,6
United States East and South Commercial Banks,3010201015,RBICS_IG,5
United States Full-Service Restaurants and Bars,151010251010,RBICS_IG,6
United States Geothermal Wholesale Power,651010351030,RBICS_IG,6
United States Gold Ore Mining,451525201030,RBICS_IG,6
United States Hydroelectric Wholesale Power,651010351035,RBICS_IG,6
United States Internet Banks,30102025,RBICS_IG,4
United States Long Distance Voice Services,601015153020,RBICS_IG,6
United States Midwest Commercial Banks,301020102010,RBICS_IG,6
United States Midwest Electric Utilities,651010102010,RBICS_IG,6
United States Midwest Natural Gas Utilities,651010151510,RBICS_IG,6
United States Midwest and West Commercial Banks,3010201020,RBICS_IG,5
United States Mixed Alternative Wholesale Power,651010351010,RBICS_IG,6
United States Natural Gas Utilities,6510101515,RBICS_IG,5
United States Northeast Commercial Banks,301020101520,RBICS_IG,6
United States Northeast Electric Utilities,651010102015,RBICS_IG,6
United States Northeast Natural Gas Utilities,651010151520,RBICS_IG,6
United States Nuclear Wholesale Power,651010351520,RBICS_IG,6
United States Pacific Commercial Banks,301020102015,RBICS_IG,6
United States Regional Electric Utilities,6510101020,RBICS_IG,5
United States Satellite Services,60101045,RBICS_IG,4
United States Savings Institutions,30102015,RBICS_IG,4
United States Short-Line Railroad Transportation,401510201030,RBICS_IG,6
United States Solar Wholesale Power,651010351040,RBICS_IG,6
United States South Atlantic Commercial Banks,301020101525,RBICS_IG,6
United States South Atlantic Electric Utilities,651010102020,RBICS_IG,6
United States South Electric Utilities,651010102035,RBICS_IG,6
United States South Natural Gas Utilities,651010151525,RBICS_IG,6
United States South and West Savings Institutions,3010201515,RBICS_IG,5
United States Southern Commercial Banks,301020101510,RBICS_IG,6
United States Supermarkets,501010202025,RBICS_IG,6
"United States Transmission, Dist., and Storage",65101055,RBICS_IG,4
United States Video and Television Services,601010251015,RBICS_IG,6
United States Water Utilities,65101515,RBICS_IG,4
United States West Electric Utilities,651010102025,RBICS_IG,6
United States West Natural Gas Utilities,651010151530,RBICS_IG,6
United States West South Central Commercial Banks,301020102020,RBICS_IG,6
United States Western Commercial Banks,301020102025,RBICS_IG,6
United States Wholesale Power,65101035,RBICS_IG,4
United States Wind Wholesale Power,651010351045,RBICS_IG,6
United States Wireless Business Data Services,601015103015,RBICS_IG,6
United States Wireless Services,6010151030,RBICS_IG,5
United States Wireless Voice Services,601015103020,RBICS_IG,6
United States Wireline Business Data Services,601015153030,RBICS_IG,6
United States Wireline Data Services,601015153035,RBICS_IG,6
United States Wireline Services,6010151530,RBICS_IG,5
Upholstery Fabrics Manufacturing,4520201025,RBICS_IG,5
Upstream Energy,2510,RBICS_IG,2
Uranium Fuel Manufacturing,451010101540,RBICS_IG,6
Uranium Mining,25101035,RBICS_IG,4
Urology Biopharmaceuticals,35102065,RBICS_IG,4
Urology Devices,352020151545,RBICS_IG,6
Used Car Dealers,201510151020,RBICS_IG,6
Utilities,65,RBICS_IG,1
Utilities Industry Software,6510102025,RBICS_IG,5
Utilities Pipes and Pipe Fittings Manufacturing,451535101525,RBICS_IG,6
Utility Meter Manufacturing,401020101040,RBICS_IG,6
Vacation Ownership Operators,151010102530,RBICS_IG,6
Value-Added Technology Manufacturing Services,5510151030,RBICS_IG,5
Valves and Fluid Control Products,401020101530,RBICS_IG,6
Vascular Devices,352020151550,RBICS_IG,6
Vascular Disorders Biopharmaceuticals,3510201020,RBICS_IG,5
Vegetable Farming,501510152030,RBICS_IG,6
Vehicle Autonomous Control Electronics Makers,202010101025,RBICS_IG,6
Vehicle Autonomous Control Software,201510102020,RBICS_IG,6
Vehicle Wheel Manufacturing,202010102020,RBICS_IG,6
Veterinary Diagnostics,351520301010,RBICS_IG,6
Veterinary Pharmaceuticals,351520301015,RBICS_IG,6
Veterinary Product Distributors,351520301510,RBICS_IG,6
Veterinary Products,3515203010,RBICS_IG,5
Veterinary Products and Services,35152030,RBICS_IG,4
Veterinary Services,3515203015,RBICS_IG,5
Video Entertainment and Programming Providers,1515101520,RBICS_IG,5
Video Multimedia Semiconductors,551020401525,RBICS_IG,6
Video Peripherals,5515201040,RBICS_IG,5
Video Signal Processor and Receiver Equipment,5515252520,RBICS_IG,5
Viral Biopharmaceuticals,351010102010,RBICS_IG,6
Viral Infectious Disease Biopharmaceuticals,3510101020,RBICS_IG,5
Virtual Reality Design and Engineering Software,552015102525,RBICS_IG,6
Virtual Reality Equipment,55152545,RBICS_IG,4
Vision Health Services,351515303015,RBICS_IG,6
Volatile Memory Semiconductors,5510202520,RBICS_IG,5
Wafer Blank Makers and Equipment Manufacturing,551030101525,RBICS_IG,6
Wafer Processing Subsystem Equipment Manufacturing,551030101020,RBICS_IG,6
Warehouse Club Stores and Superstores,5010153010,RBICS_IG,5
Warehouse Clubs and Superstores,50101530,RBICS_IG,4
Waste Management Services,101025,RBICS_IG,3
Waste-to-Energy Services,1010253030,RBICS_IG,5
Wastewater Residual Management,1010253035,RBICS_IG,5
Wastewater Treatment Services,10102525,RBICS_IG,4
"Watches, Clocks and Related Parts Production",201010101025,RBICS_IG,6
Water Transportation,4015101015,RBICS_IG,5
Water Transportation (Ferry Service),4015301525,RBICS_IG,5
Water Treatment Agents Manufacturing,4510202520,RBICS_IG,5
Water Utilities,651015,RBICS_IG,3
Wearable Technology,55152550,RBICS_IG,4
Web Development Software Makers,5520102025,RBICS_IG,5
Web Navigation Sites and Software,552010351510,RBICS_IG,6
Web Portal Sites and Software,552010351515,RBICS_IG,6
Web Search Sites and Software,552010351520,RBICS_IG,6
Web-Based Data and Services,55201035,RBICS_IG,4
Web-Related Content Providers,5520103515,RBICS_IG,5
Weight Management Biopharmaceuticals,35101535,RBICS_IG,4
Welding and Joining Tool Manufacturing,401020152025,RBICS_IG,6
Western Europe Mixed Telecommunications Services,6010106015,RBICS_IG,5
Western Europe Wireless Services,601015102025,RBICS_IG,6
Western Europe Wireline Services,601015152025,RBICS_IG,6
Western United States Savings Institutions,301020151520,RBICS_IG,6
Wholesale Pharmaceuticals Distributors,3515102025,RBICS_IG,5
Wholesale/Generic Pharmaceuticals Distributors,351510202510,RBICS_IG,6
Wide Area Networking Equipment,55151535,RBICS_IG,4
Wind Energy Equipment Manufacturing,401015201530,RBICS_IG,6
Windows and Doors Manufacturing,451535101035,RBICS_IG,6
Wineries,501515101030,RBICS_IG,6
Winter Sports,151010151035,RBICS_IG,6
Wireless Core Infrastructure Equipment,55151540,RBICS_IG,4
Wireless Infrastructure Services,6010104015,RBICS_IG,5
Wireless Mobile Equipment,55151545,RBICS_IG,4
Wireless Services,60101510,RBICS_IG,4
Wireless and Wi-Fi Equipment,5515152015,RBICS_IG,5
Wireless and Wireline Telecommunications Services,601015,RBICS_IG,3
Wireline Equipment,5515152020,RBICS_IG,5
Wireline Services,60101515,RBICS_IG,4
Wires and Cables Manufacturing,401015101530,RBICS_IG,6
Women's Wear Stores,202510201525,RBICS_IG,6
Workers' Compensation Commercial Insurance,301510201065,RBICS_IG,6
Zinc Metal Products Manufacturing,451510203530,RBICS_IG,6
Zinc Ore Mining,451525102020,RBICS_IG,6
