factset_ultimate_parent_entity_id,ultimate_parent_name,Ult_Parent_Entity_Type,rel_type_desc,factset_entity_id,Name,Entity_Type
0D665Z-E,"American Airlines Group, Inc.",Public Company,IS_PARENT_OF,000XTR-E,"Trans World Airlines, Inc.",Subsidiary
00539H-E,"Realty Advisors, Inc.",Private Company,IS_PARENT_OF,000XV9-E,"Transcontinental Realty Investors, Inc.",Public_Company
0038YJ-E,"Nexstar Media Group, Inc.",Public Company,IS_PARENT_OF,000XWW-E,Tribune Media Co.,Subsidiary
0L0GC6-E,InnovaQuartz LLC,Private Company,IS_PARENT_OF,000XX7-E,"Trimedyne, Inc.",Subsidiary
000XLW-E,"Telephone & Data Systems, Inc.",Public Company,IS_PARENT_OF,000Y4T-E,United States Cellular Corp.,Public_Company
001G8L-E,Inberdon Enterprises Ltd.,Private Company,IS_PARENT_OF,000Y4Y-E,"United States Lime & Minerals, Inc.",Public_Company
000WVZ-E,"Staples, Inc.",Holding Company,IS_PARENT_OF,000Y53-E,"Essendant, Inc.",Subsidiary
002496-E,"First Southern Funding, Inc.",Private Company,IS_PARENT_OF,000Y5D-E,"UTG, Inc.",Public_Company
0HY10T-E,Gebr. Knauf KG,Private Company,IS_PARENT_OF,000Y7Q-E,USG Corp.,Subsidiary
000F5X-E,Contran Corp.,Private Company,IS_PARENT_OF,000Y8Q-E,"Valhi, Inc.",Public_Company
000WF5-E,The Sherwin-Williams Co.,Public Company,IS_PARENT_OF,000Y91-E,The Valspar Corp.,Extinct
000HMG-E,"Dominion Energy, Inc.",Public Company,IS_PARENT_OF,000YKK-E,Virginia Electric & Power Co.,Subsidiary
09WDZS-E,AltaGas Ltd.,Public Company,IS_PARENT_OF,000YPG-E,Washington Gas Light Co.,Subsidiary
000NVT-E,Kimco Realty Corp.,Public Company,IS_PARENT_OF,000YR5-E,Weingarten Realty Investors,Subsidiary
0FK2KK-E,Wellington Management Group LLP,Private Company,IS_PARENT_OF,000YS6-E,Wellington Management Co. LLP,Subsidiary
001MF1-E,"Amazon.com, Inc.",Public Company,IS_PARENT_OF,000YWC-E,"Whole Foods Market, Inc.",Subsidiary
081GCH-E,Steel Partners Holdings LP,Public Company,IS_PARENT_OF,000YWG-E,Handy & Harman Ltd.,Subsidiary
0FM1RN-E,"WEC Energy Group, Inc.",Public Company,IS_PARENT_OF,000YY1-E,Wisconsin Electric Power Co.,Subsidiary
002KG0-E,Alliant Energy Corp.,Public Company,IS_PARENT_OF,000YY5-E,Wisconsin Power & Light Co.,Subsidiary
0KQSGV-E,Xerox Holdings Corp.,Public Company,IS_PARENT_OF,000Z1T-E,Xerox Corp.,Subsidiary
000BK7-E,"Advanced Micro Devices, Inc.",Public Company,IS_PARENT_OF,000Z21-E,"Xilinx, Inc.",Subsidiary
05L62L-E,Government of Argentina,Government,IS_PARENT_OF,000Z2W-E,YPF SA,Public_Company
0LBQSQ-E,Abuse Deterrent Pharma LLC,Private Company,IS_PARENT_OF,000Z56-E,"Acura Pharmaceuticals, Inc.",Public_Company
09QCJ1-E,Seven Group Holdings Ltd.,Public Company,IS_PARENT_OF,000Z5S-E,Boral Ltd.,Public_Company
003XC8-E,"Hawaiian Holdings, Inc.",Public Company,IS_PARENT_OF,000ZFL-E,"Hawaiian Airlines, Inc.",Subsidiary
001TG9-E,Equital Ltd.,Public Company,IS_PARENT_OF,000ZFN-E,"Isramco, Inc.",Subsidiary
0DY53Q-E,Estate of Mack J Robinson,Trust/Trustee,IS_PARENT_OF,000ZGY-E,Atlantic American Corp.,Public_Company
002LHT-E,Duke Realty Corp.,Public Company,IS_PARENT_OF,000ZW8-E,Duke Realty LP,Subsidiary
0NDVDL-E,Galaxy Universal LLC,Private Company,IS_PARENT_OF,000ZZ7-E,"APEX Global Brands, Inc.",Subsidiary
009C1N-E,"SS&C Technologies Holdings, Inc.",Public Company,IS_PARENT_OF,00100S-E,"DST Systems, Inc.",Subsidiary
0B916L-E,Performance Horizon Group Ltd.,Holding Company,IS_PARENT_OF,001012-E,First Global Associates LLC,Subsidiary
0015NZ-E,"Simon Property Group, Inc.",Public Company,IS_PARENT_OF,00101Q-E,"Taubman Centers, Inc.",Subsidiary
05SJ80-E,"Altair Engineering, Inc.",Public Company,IS_PARENT_OF,0010B8-E,Datawatch Corp.,Subsidiary
003ZXF-E,VF Corp.,Public Company,IS_PARENT_OF,0010S3-E,"Vans, Inc.",Subsidiary
0010ZC-E,"Veeco Instruments, Inc.",Public Company,IS_PARENT_OF,00115M-E,"Ultratech, Inc.",Subsidiary
000CS1-E,"Berkshire Hathaway, Inc.",Public Company,IS_PARENT_OF,0011C6-E,"NV Energy, Inc.",Subsidiary
06LJVN-E,"Thermo Fisher Scientific, Inc.",Public Company,IS_PARENT_OF,0011GF-E,"Bird Medical Technologies, Inc.",Subsidiary
05HNPV-E,"Mars, Inc.",Private Company,IS_PARENT_OF,0011KF-E,"VCA, Inc.",Subsidiary
000CS1-E,"Berkshire Hathaway, Inc.",Public Company,IS_PARENT_OF,0011R5-E,Sierra Pacific Power Co.,Subsidiary
0NNV5P-E,"Superior Energy Services, Inc.",Public Company,IS_PARENT_OF,00120T-E,"Superior Energy Services, Inc.",Public_Company
001P5F-E,Epiris Managers LLP,Private Company,IS_PARENT_OF,00122F-E,Unbound Group Plc,Private_Eq_Fd_Alt_Invt
0NG3B9-E,Estate Of Mintz David,Trust/Trustee,IS_PARENT_OF,00124G-E,"Tofutti Brands, Inc.",Public_Company
003F6S-E,Centene Corp.,Public Company,IS_PARENT_OF,0012C3-E,"Magellan Health, Inc.",Subsidiary
000WQ5-E,The Southern Co.,Public Company,IS_PARENT_OF,0012LR-E,Southern Company Gas,Subsidiary
003F6S-E,Centene Corp.,Public Company,IS_PARENT_OF,0012N2-E,Health Net LLC,Subsidiary
000CT9-E,Bluegreen Vacations Holding Corp.,Public Company,IS_PARENT_OF,0012TX-E,Bluegreen Vacations Corp.,Subsidiary
001LKM-E,Government of Singapore,Government,IS_PARENT_OF,0013BR-E,GIC Pte Ltd. (Investment Management),Operating_Division
000JJ3-E,"Federated Hermes, Inc.",Public Company,IS_PARENT_OF,0013BS-E,Hermes Investment Management Ltd.,Subsidiary
0014LH-E,"Insight Enterprises, Inc.",Public Company,IS_PARENT_OF,0013FZ-E,"PCM, Inc.",Subsidiary
006KVV-E,Greenbriar Equity Group LP,Private Company,IS_PARENT_OF,0013J8-E,Arotech Corp.,Subsidiary
0029XB-E,SoftBank Group Corp.,Public Company,IS_PARENT_OF,0013JV-E,The Krystal Co.,Subsidiary
000LKV-E,"Welltower, Inc.",Public Company,IS_PARENT_OF,0013KT-E,"Sunrise Senior Living, Inc.",Subsidiary
000FBN-E,"Cox Enterprises, Inc.",Private Company,IS_PARENT_OF,0013M4-E,"Cox Communications, Inc.",Subsidiary
07LJM1-E,Din Global Corp.,Private Company,IS_PARENT_OF,0013M9-E,"Dinco, Inc.",Subsidiary
05HRR3-E,Reliance Industries Ltd.,Public Company,IS_PARENT_OF,0013R1-E,RadiSys Corp.,Subsidiary
001R78-E,U.S. Bancorp,Public Company,IS_PARENT_OF,0013SB-E,Bank Plus Corp.,Extinct
0P2NMV-E,Autoscope Technologies Corp.,Public Company,IS_PARENT_OF,0013WV-E,"Image Sensing Systems, Inc.",Subsidiary
000SW8-E,"ONEOK, Inc.",Public Company,IS_PARENT_OF,0013YP-E,ONEOK Partners LP,Subsidiary
0CXMP0-E,Mobile Devices Holdings LLC,Private Company,IS_PARENT_OF,001407-E,Spectralink Corp.,Subsidiary
0B48TB-E,Excelitas Technologies Holding Corp.,Private Company,IS_PARENT_OF,001427-E,"Excelitas Technologies Sensors, Inc.",Extinct
000BG2-E,Abbott Laboratories,Public Company,IS_PARENT_OF,001492-E,Thoratec Corp.,Subsidiary
05W76S-E,"Zoetis, Inc.",Public Company,IS_PARENT_OF,0014B1-E,"Abaxis, Inc.",Subsidiary
0014W4-E,UGI Corp.,Public Company,IS_PARENT_OF,0014BW-E,AmeriGas Partners LP,Subsidiary
067JKW-E,Energy Transfer LP,Public Company,IS_PARENT_OF,0014KS-E,ETP Legacy LP,Extinct
0BTZL3-E,"Prologis, Inc.",Public Company,IS_PARENT_OF,0014MX-E,Liberty Property LP,Subsidiary
08100L-E,Mohegan Tribe of Indians of Connecticut,Non-Profit Organization,IS_PARENT_OF,0014P5-E,Mohegan Gaming & Entertainment,Subsidiary
000N0Z-E,InterGroup Corp.,Public Company,IS_PARENT_OF,0014RF-E,"Portsmouth Square, Inc.",Public_Company
0GDQ05-E,Sitel Group,Holding Company,IS_PARENT_OF,0014V8-E,"Sykes Enterprises, Inc.",Subsidiary
00DYYX-E,"AbbVie, Inc.",Public Company,IS_PARENT_OF,0014XX-E,"Repros Therapeutics, Inc.",Subsidiary
0091TM-E,Frasers Group Plc,Public Company,IS_PARENT_OF,0014Y9-E,"Everlast Worldwide, Inc.",Subsidiary
0895FK-E,Bogen Corp.,Private Company,IS_PARENT_OF,00151C-E,"Bogen Communications International, Inc.",Subsidiary
0F97YL-E,Queijo Holding Corp.,Private Company,IS_PARENT_OF,00151J-E,Brazil Fast Food Corp.,Subsidiary
09QCJ1-E,Seven Group Holdings Ltd.,Public Company,IS_PARENT_OF,00154J-E,"Headwaters, Inc.",Subsidiary
06LJVN-E,"Thermo Fisher Scientific, Inc.",Public Company,IS_PARENT_OF,00157J-E,FEI Co.,Subsidiary
002MPN-E,"Teledyne Technologies, Inc.",Public Company,IS_PARENT_OF,001585-E,"FLIR Systems, Inc.",Subsidiary
000P2Z-E,"Jefferies Financial Group, Inc.",Public Company,IS_PARENT_OF,0015BJ-E,HomeFed Corp.,Extinct
0FDF7W-E,Uphill Investment Co.,Private Company,IS_PARENT_OF,0015CN-E,"Integrated Silicon Solution, Inc.",Subsidiary
05L3HQ-E,The World Bank Group,Government,IS_PARENT_OF,0015CS-E,International Bank for Reconstruction & Development,Government
001RJ7-E,Panasonic Holdings Corp.,Public Company,IS_PARENT_OF,0015DL-E,"Blue Yonder Group, Inc.",Subsidiary
0BTHXL-E,Beijing Economic & Technology Development Area,Government,IS_PARENT_OF,0015GB-E,"Mattson Technology, Inc.",Subsidiary
003LSR-E,Smith & Nephew PLC,Public Company,IS_PARENT_OF,0015GY-E,"Misonix, Inc.",Subsidiary
0MJW97-E,WillScot Mobile Mini Holdings Corp.,Public Company,IS_PARENT_OF,0015H0-E,"Mobile Mini, Inc.",Subsidiary
05J4KY-E,ADVA Optical Networking SE,Public Company,IS_PARENT_OF,0015H5-E,"MRV Communications, Inc.",Subsidiary
06LJVN-E,"Thermo Fisher Scientific, Inc.",Public Company,IS_PARENT_OF,0015KG-E,Pharmaceutical Product Development LLC,Subsidiary
000T8Q-E,"Peoples Bancorp, Inc. (Ohio)",Public Company,IS_PARENT_OF,0015KZ-E,"Premier Financial Bancorp, Inc.",Subsidiary
05KRM2-E,B.F. Saul Company Hospitality,Private Company,IS_PARENT_OF,0015N1-E,"Saul Centers, Inc.",Public_Company
0FM7LR-E,Hewlett Packard Enterprise Co.,Public Company,IS_PARENT_OF,0015QY-E,"Cray, Inc.",Subsidiary
00DHNC-E,"Number Holdings, Inc.",Private Company,IS_PARENT_OF,001612-E,99 Cents Only Stores LLC,Subsidiary
0GMB3W-E,"MNG Enterprises, Inc.",Private Company,IS_PARENT_OF,001645-E,"MediaNews Group, Inc.",Subsidiary
06LJVN-E,"Thermo Fisher Scientific, Inc.",Public Company,IS_PARENT_OF,001646-E,"Affymetrix, Inc.",Subsidiary
00354M-E,Grupo Financiero Galicia SA,Public Company,IS_PARENT_OF,001696-E,Banco de Galicia y Buenos Aires SA,Subsidiary
000Q1J-E,"MillerKnoll, Inc.",Public Company,IS_PARENT_OF,0016B4-E,"Knoll, Inc.",Subsidiary
0080KP-E,Flynn Management LLC,Private Company,IS_PARENT_OF,0016FP-E,Deerfield Management Company LP,Subsidiary
000X6S-E,"Tanger Factory Outlet Centers, Inc.",Public Company,IS_PARENT_OF,0016HL-E,Tanger Properties LP,Subsidiary
0HYK76-E,"Keurig Dr Pepper, Inc.",Public Company,IS_PARENT_OF,0016K0-E,"Keurig Green Mountain, Inc.",Subsidiary
000YTL-E,Western Digital Corp.,Public Company,IS_PARENT_OF,0016MB-E,SanDisk LLC,Subsidiary
00FV7G-E,Endo International Plc,Public Company,IS_PARENT_OF,0016N1-E,BioSpecifics Technologies Corp.,Subsidiary
002CB8-E,Kyocera Corp.,Public Company,IS_PARENT_OF,0016VL-E,KYOCERA AVX Components Corp.,Subsidiary
0CJZ11-E,AOA Top Tier Holding Co. LP,Private Company,IS_PARENT_OF,0016ZS-E,Adams Outdoor Advertising LP,Subsidiary
07CBWV-E,Primoris Services Corp.,Public Company,IS_PARENT_OF,00174Z-E,"Willbros Group, Inc.",Subsidiary
000M0T-E,"II-VI, Inc.",Public Company,IS_PARENT_OF,00175C-E,"II-VI OptoElectronic Devices, Inc.",Subsidiary
000L7C-E,"Granite Construction, Inc.",Public Company,IS_PARENT_OF,00179Q-E,Layne Christensen Co.,Subsidiary
001HHK-E,CVS Health Corp.,Public Company,IS_PARENT_OF,0017BR-E,"Aetna, Inc.",Subsidiary
003KK6-E,"Sierra Wireless, Inc.",Public Company,IS_PARENT_OF,0017D4-E,"Sierra Wireless Services America Holdings, Inc.",Extinct
000Z35-E,AstraZeneca Plc,Public Company,IS_PARENT_OF,0017F0-E,"Alexion Pharmaceuticals, Inc.",Subsidiary
0N67X5-E,"Marvell Technology, Inc.",Public Company,IS_PARENT_OF,0017JW-E,QLogic LLC,Subsidiary
000BG2-E,Abbott Laboratories,Public Company,IS_PARENT_OF,0017N7-E,"Alere, Inc.",Subsidiary
05KV96-E,Farm Bureau Mutual Insurance Co.,Private Company,IS_PARENT_OF,0017RN-E,"FBL Financial Group, Inc.",Subsidiary
001L8S-E,Grupo Televisa SAB,Public Company,IS_PARENT_OF,0017SQ-E,Univision Communications Inc.,Subsidiary
0M5JR9-E,"Castle Creek Biosciences, Inc.",Holding Company,IS_PARENT_OF,00180J-E,"Fibrocell Science, Inc.",Subsidiary
0NS0GW-E,Telesat Corp.,Public Company,IS_PARENT_OF,00188Q-E,"Loral Space & Communications, Inc.",Subsidiary
0F9TBF-E,"Alithya Group, Inc.",Public Company,IS_PARENT_OF,0018DF-E,"Alithya USA, Inc.",Extinct
05HXMQ-E,Prosegur Compañia de Seguridad SA,Public Company,IS_PARENT_OF,0018P6-E,"Prosegur Services Group, Inc.",Subsidiary
001VC6-E,Sonic Financial Corp.,Private Company,IS_PARENT_OF,0018R2-E,"Dover Motorsports, Inc.",Subsidiary
0641PG-E,Duravant LLC,Holding Company,IS_PARENT_OF,0018T4-E,"Key Technology, Inc.",Subsidiary
0011X7-E,Integra LifeSciences Holdings Corp.,Public Company,IS_PARENT_OF,0018V9-E,"Derma Sciences, Inc.",Subsidiary
05HP56-E,Government of South Korea,Government,IS_PARENT_OF,00191K-E,Korea Electric Power Corp.,Public_Company
000DXH-E,"Coherent, Inc.",Public Company,IS_PARENT_OF,0019HH-E,Rofin-Sinar Technologies LLC,Subsidiary
0MWKG1-E,Valo Health LLC,Holding Company,IS_PARENT_OF,0019MV-E,"Valo Health, Inc.",Subsidiary
09LDT7-E,Sabre Corp.,Public Company,IS_PARENT_OF,0019QT-E,Sabre Holdings Corp.,Subsidiary
08FCM2-E,Dr.-Ing. K. Busch GmbH,Private Company,IS_PARENT_OF,0019WF-E,Pfeiffer Vacuum Technology AG,Public_Company
001VC6-E,Sonic Financial Corp.,Private Company,IS_PARENT_OF,001B15-E,Speedway Motorsports LLC,Subsidiary
061GW8-E,"Arbor Bancorp, Inc.",Private Company,IS_PARENT_OF,001B3Z-E,"FNBH Bancorp, Inc.",Subsidiary
0MH1R2-E,"Eastern Bankshares, Inc.",Public Company,IS_PARENT_OF,001B7H-E,"Century Bancorp, Inc. (Massachusetts)",Subsidiary
0B89B7-E,"Associated Wholesale Grocers Group, Inc.",Extinct,IS_PARENT_OF,001BLL-E,"Associated Wholesale Grocers, Inc.",Extinct
000XP9-E,"Textron, Inc.",Public Company,IS_PARENT_OF,001BN6-E,"Arctic Cat, Inc.",Subsidiary
000PQC-E,"Merck & Co., Inc.",Public Company,IS_PARENT_OF,001BTR-E,"ArQule, Inc.",Subsidiary
0015NZ-E,"Simon Property Group, Inc.",Public Company,IS_PARENT_OF,001C0J-E,Simon Property Group LP,Subsidiary
0KBP4M-E,Angel Holdings Godo Kaisha,Private Company,IS_PARENT_OF,001C9C-E,Gaming Partners International Corp.,Subsidiary
000FCS-E,Crescent Real Estate Holdings LLC,Private Company,IS_PARENT_OF,001CGJ-E,Crescent Real Estate Equities LP,Subsidiary
05HX1G-E,Randstad NV,Public Company,IS_PARENT_OF,001CHF-E,"Monster Worldwide, Inc.",Subsidiary
07NF2M-E,"B. Riley Financial, Inc.",Public Company,IS_PARENT_OF,001CM8-E,National Holdings Corp.,Subsidiary
007879-E,"CF Industries Holdings, Inc.",Public Company,IS_PARENT_OF,001CQH-E,Terra Nitrogen Co. LP,Extinct
0CJ670-E,"Lantheus Holdings, Inc.",Public Company,IS_PARENT_OF,001CVH-E,"Progenics Pharmaceuticals, Inc.",Subsidiary
0RDZ05-E,"Warner Bros. Discovery, Inc.",Public Company,IS_PARENT_OF,001CW1-E,"Discovery, Inc.",Extinct
06L8JG-E,"G Holdings, Inc.",Private Company,IS_PARENT_OF,001D41-E,W.R. Grace & Co.,Subsidiary
07VT3N-E,GBK Corp.,Private Company,IS_PARENT_OF,001D6V-E,Kaiser-Francis Oil Co.,Subsidiary
001LKM-E,Government of Singapore,Government,IS_PARENT_OF,001D77-E,Temasek Holdings Pte Ltd. (Investment Management),Operating_Division
0G6PFD-E,Allan & Gill Gray Foundation,Foundation/Endowment,IS_PARENT_OF,001DGK-E,Orbis Investment Management Ltd.,Subsidiary
076H31-E,"Qlik Technologies, Inc.",Holding Company,IS_PARENT_OF,001DW0-E,Qlik Analytics (ISR) Ltd.,Subsidiary
00CM2C-E,Falco Resources Ltd.,Public Company,IS_PARENT_OF,001F4S-E,Golden Queen Mining Consolidated Ltd.,Subsidiary
000NYF-E,Laboratory Corp. of America Holdings,Public Company,IS_PARENT_OF,001F73-E,"Labcorp Drug Development, Inc.",Subsidiary
000HM2-E,"Epiq Systems, Inc. (Georgia)",Private Company,IS_PARENT_OF,001F8Q-E,"EPIQ Systems, Inc.",Subsidiary
002RKJ-E,"CMC Materials, Inc.",Public Company,IS_PARENT_OF,001FHV-E,CMC Materials KMG Corp.,Subsidiary
0MSKJM-E,Um Partners LLC Series R,Private Company,IS_PARENT_OF,001FP3-E,"Inventure Foods, Inc.",Subsidiary
09NBHB-E,International Consolidated Airlines Group SA,Public Company,IS_PARENT_OF,001FXH-E,British Airways Plc,Subsidiary
05KS9Q-E,C.H. Boehringer Sohn AG & Co. KG,Private Company,IS_PARENT_OF,001G3L-E,Boehringer Ingelheim GmbH,Subsidiary
0J2W8N-E,Silicon Valley Technology Partners LLC,Private Company,IS_PARENT_OF,001G4V-E,"Overland Storage, Inc.",Subsidiary
06L618-E,Worldline SA,Public Company,IS_PARENT_OF,001G7R-E,Ingenico Group SA,Subsidiary
0B27JQ-E,"Young An Hat Co., Ltd.",Private Company,IS_PARENT_OF,001G8B-E,"CLARK Material Handling Co., Inc.",Subsidiary
0CSDMH-E,"NWHW Holding, Inc.",Private Company,IS_PARENT_OF,001GBZ-E,"New Horizons Worldwide, Inc.",Subsidiary
05ZSVN-E,Atzmon Family Trust,Trust/Trustee,IS_PARENT_OF,001GPV-E,ICTS International NV,Public_Company
07YWH0-E,"Ingram Entertainment Holdings, Inc.",Private Company,IS_PARENT_OF,001GWR-E,"Ingram Entertainment, Inc.",Subsidiary
0JTHXF-E,CSP Management Ltd.,Private Company,IS_PARENT_OF,001H58-E,"Startek, Inc.",Public_Company
001175-E,"Ligand Pharmaceuticals, Inc.",Public Company,IS_PARENT_OF,001HN0-E,Ligand UK Ltd.,Subsidiary
0BSKCL-E,Hytera Communications Corp. Ltd.,Public Company,IS_PARENT_OF,001HQX-E,"Norsat International, Inc.",Subsidiary
06WSS6-E,Banco Santander SA,Public Company,IS_PARENT_OF,001HST-E,Banco Santander Chile SA,Public_Company
0GG8BZ-E,TechnipFMC Plc,Public Company,IS_PARENT_OF,001HTQ-E,Technip SA,Extinct
05HZBN-E,Sun Pharmaceutical Industries Ltd.,Public Company,IS_PARENT_OF,001J7Q-E,Taro Pharmaceutical Industries Ltd.,Public_Company
06FSDJ-E,Midwood LP,Private Company,IS_PARENT_OF,001JR8-E,"OmniMax International, Inc.",Subsidiary
05X241-E,APT Satellite International Co. Ltd.,Private Company,IS_PARENT_OF,001JXS-E,APT Satellite Holdings Ltd.,Public_Company
002CS2-E,Health Care Service Corp.,Private Company,IS_PARENT_OF,001JZC-E,Blue Cross & Blue Shield of Texas,Non_Profit_Organization
05GWNK-E,Discount Investment Corp. Ltd.,Public Company,IS_PARENT_OF,001K3W-E,Elron Ventures Ltd.,Public_Company
05HZ7H-E,Quiñenco SA,Public Company,IS_PARENT_OF,001KF0-E,Invexans SA,Public_Company
05J3LD-E,Green Cross Holdings Corp.,Public Company,IS_PARENT_OF,001KM0-E,Green Cross Corp.,Public_Company
000HLG-E,The Walt Disney Co.,Public Company,IS_PARENT_OF,001KWY-E,TFCF Corp.,Subsidiary
0F9FWV-E,Akira Holding Foundation,Private Company,IS_PARENT_OF,001KXP-E,Louis Dreyfus et Cie SA,Subsidiary
05KG8B-E,"Blue Ridge Bankshares, Inc. (Virginia)",Public Company,IS_PARENT_OF,001LPK-E,"Bay Banks of Virginia, Inc.",Subsidiary
05KSXT-E,CommonSpirit Health (Illinois),Non-Profit Organization,IS_PARENT_OF,001LPM-E,Dignity Health,Non_Profit_Organization
06BNCB-E,Government of Libya,Government,IS_PARENT_OF,001LYF-E,Arab Banking Corp. BSC,Public_Company
0685XQ-E,Prysmian SpA,Public Company,IS_PARENT_OF,001LZ4-E,General Cable Corp.,Subsidiary
001DL5-E,Kerzner International Holdings Ltd.,Holding Company,IS_PARENT_OF,001MDC-E,"Kerzner International North America, Inc.",Subsidiary
003P26-E,Province of Ontario,Government,IS_PARENT_OF,001MDY-E,Ontario Teachers' Pension Plan Board,Subsidiary
001Q0H-E,The Hearst Family Trust,Trust/Trustee,IS_PARENT_OF,001MTS-E,The Hearst Corp.,Subsidiary
05DZGP-E,Telefónica SA,Public Company,IS_PARENT_OF,001N38-E,Telefónica del Perú SA,Public_Company
0662QQ-E,Microwave Vision SAS,Private Company,IS_PARENT_OF,001N4M-E,"ORBIT/FR, Inc.",Subsidiary
0C46ZQ-E,"BJ's Wholesale Club Holdings, Inc.",Public Company,IS_PARENT_OF,001NCB-E,"BJ's Wholesale Club, Inc.",Subsidiary
06XM1V-E,Emirate of Dubai (United Arab Emirates),Government,IS_PARENT_OF,001NW4-E,Doncasters Group Ltd.,Subsidiary
05H4C8-E,Barclays Plc,Public Company,IS_PARENT_OF,001NZM-E,Barclays Bank Plc,Subsidiary
002S9J-E,ON Semiconductor Corp.,Public Company,IS_PARENT_OF,001P09-E,"Fairchild Semiconductor International, Inc.",Subsidiary
000R9Z-E,Newmont Corp.,Public Company,IS_PARENT_OF,001PHK-E,"Goldcorp, Inc.",Subsidiary
0DT8C4-E,"ASP TPI Holdings, Inc.",Private Company,IS_PARENT_OF,001PJ3-E,"Tekni-Plex, Inc.",Subsidiary
07DRL7-E,Thoma Bravo LP,Private Company,IS_PARENT_OF,001PLQ-E,"QAD, Inc.",Subsidiary
003PTZ-E,ATOS SE,Public Company,IS_PARENT_OF,001PPY-E,"Atos Syntel, Inc.",Subsidiary
000LQ5-E,Hitachi Ltd.,Public Company,IS_PARENT_OF,001PW6-E,"Hitachi Metals, Ltd.",Public_Company
0011TL-E,Callon Petroleum Co.,Public Company,IS_PARENT_OF,001PYK-E,"Carrizo Oil & Gas, Inc.",Extinct
0DPN69-E,Liberty Broadband Corp.,Public Company,IS_PARENT_OF,001PYV-E,GCI LLC,Subsidiary
0DGF6R-E,Delta Infosolutions Pvt Ltd.,Private Company,IS_PARENT_OF,001Q11-E,Datamatics Global Services Ltd.,Public_Company
00GBCG-E,"Restaurant Brands International, Inc.",Public Company,IS_PARENT_OF,001Q2D-E,"Popeyes Louisiana Kitchen, Inc.",Subsidiary
061S70-E,Ares Management Corp.,Public Company,IS_PARENT_OF,001Q4Y-E,American Capital Ltd.,Private_Eq_Fd_Alt_Invt
0612GY-E,State of California,Government,IS_PARENT_OF,001QJM-E,SDG&E Funding LLC,Asset_Backed
099WY7-E,FGP Topco Ltd.,Holding Company,IS_PARENT_OF,001QN9-E,Heathrow Airport Holdings Ltd.,Subsidiary
001FGQ-E,"Pacific Electric Wire & Cable Co., Ltd.",Private Company,IS_PARENT_OF,001QQH-E,Asia Pacific Wire & Cable Corp. Ltd.,Public_Company
003LSR-E,Smith & Nephew PLC,Public Company,IS_PARENT_OF,001QWQ-E,"Osiris Therapeutics, Inc.",Subsidiary
00156C-E,DISH Network Corp.,Public Company,IS_PARENT_OF,001R03-E,DISH DBS Corp.,Subsidiary
0H5XMD-E,Bottega InvestCo SARL,Private Company,IS_PARENT_OF,001RQL-E,"OAO Technology Solutions, Inc.",Subsidiary
000HL6-E,"Diodes, Inc.",Public Company,IS_PARENT_OF,001S9D-E,Pericom Semiconductor Corp.,Subsidiary
0736Z7-E,"MGM Holdings, Inc.",Public Company,IS_PARENT_OF,001SBB-E,"Metro-Goldwyn-Mayer, Inc.",Subsidiary
001CC1-E,"QCR Holdings, Inc.",Public Company,IS_PARENT_OF,001SMC-E,"Guaranty Federal Bancshares, Inc.",Subsidiary
0K1BDX-E,Mid-Atlantic Dental Service Holdings LLC,Holding Company,IS_PARENT_OF,001SP4-E,"Birner Dental Management Services, Inc.",Subsidiary
0GL5DN-E,"Advisor Group Holdings, Inc.",Holding Company,IS_PARENT_OF,001SS7-E,"Ladenburg Thalmann Financial Services, Inc.",Subsidiary
05F2F3-E,Kim Family Trusts,Trust/Trustee,IS_PARENT_OF,001T0G-E,"Amkor Technology, Inc.",Public_Company
0GTKSY-E,"BVH, Inc.",Private Company,IS_PARENT_OF,001T5W-E,Black & Veatch Holding Co.,Subsidiary
003535-E,ICON plc,Public Company,IS_PARENT_OF,001THX-E,"PRA Health Sciences, Inc.",Subsidiary
0G5DTN-E,Ready Capital Corp.,Public Company,IS_PARENT_OF,001TJ7-E,Anworth Mortgage Asset Corp.,Subsidiary
001S4P-E,Tontine Associates LLC,Private Company,IS_PARENT_OF,001TJQ-E,"IES Holdings, Inc.",Public_Company
000Q2K-E,"ALLETE, Inc.",Public Company,IS_PARENT_OF,001TN9-E,Square Butte Electric Cooperative,Subsidiary
0F915C-E,CK Hutchison Holdings Ltd.,Public Company,IS_PARENT_OF,001VQZ-E,Hutchison Whampoa Ltd.,Subsidiary
08F4KY-E,Roust Trading Ltd.,Private Company,IS_PARENT_OF,001W45-E,Roust Corp.,Subsidiary
000F5X-E,Contran Corp.,Private Company,IS_PARENT_OF,001W7W-E,"CompX International, Inc.",Public_Company
000XQB-E,"Thor Industries, Inc.",Public Company,IS_PARENT_OF,001WFM-E,"Airxcel, Inc.",Subsidiary
